yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.999839844992	A_23_P59138	GSM520697	6444	119	1
0.998995737186	A_23_P59138	GSM894490	6167	119	2
0.998148772901	A_23_P59138	GSM1040443	6247	120	3
0.996512995313	A_23_P59138	GSM1215665	6353	120	4
0.994544463513	A_23_P59138	GSM1040224	6245	120	5
0.991575333429	A_23_P59138	GSM1040194	6245	120	6
0.990705409097	ILMN_1679060	5445316044_G	5042	73	7
0.987083807089	ILMN_1679060	GSM381615	5008	6	8
0.987073439861	ILMN_1679060	GSM381627	5008	6	9
0.98680400359	ILMN_1679060	5445316044_D	5036	73	10
0.986762144907	ILMN_1679060	GSM381619	5008	6	11
0.986711769265	ILMN_1679060	GSM381622	5008	6	12
0.986628013006	ILMN_1679060	GSM381623	5008	6	13
0.986221603578	ILMN_1679060	GSM381626	5008	6	14
0.98568556464	ILMN_1679060	GSM381611	5008	6	15
0.985217425807	ILMN_2068499	4697141024_B	5006	6	16
0.984625517391	ILMN_2068499	5445316044_A	5042	73	17
0.98438488251	ILMN_1679060	1705168044_F	5005	7	18
0.983183093283	ILMN_1679060	GSM381614	5008	6	19
0.983097914982	ILMN_1679060	GSM381618	5008	6	20
0.982942715537	8178470	GSM525424	5038	46	21
0.982253359018	ILMN_2068499	GSM381619	5008	6	22
0.981805910499	ILMN_1679060	GSM381610	5008	6	23
0.981708596466	214532_x_at	GSM239826	5030	16	24
0.981582384269	ILMN_1679060	GSM381607	5008	6	25
0.9809390821	ILMN_1679060	GSM381621	5008	6	26
0.979331864096	ILMN_1679060	GSM381606	5008	6	27
0.978775826315	ILMN_2068499	GSM381623	5008	6	28
0.978298198657	ILMN_1705546	1981576034_A	6182	7	29
0.978016021833	A_32_P132563	GSM520688	6444	119	30
0.977116245985	8178470	GSM540419	5023	46	31
0.976776440519	ILMN_1679060	GSM381617	5008	6	32
0.976576346859	ILMN_2068499	5645326030_D	5036	73	33
0.976477104198	ILMN_2068499	GSM381618	5008	6	34
0.976337916228	ILMN_2068499	GSM381622	5008	6	35
0.976298585512	8178470	GSM898028	6092	46	36
0.976291097999	ILMN_1705546	4530842024_A	6688	7	37
0.976078054871	ILMN_2068499	GSM381627	5008	6	38
0.97590438912	ILMN_2068499	GSM381626	5008	6	39
0.975602804854	ILMN_2068499	GSM381607	5008	6	40
0.974651658024	ILMN_2068499	6235804065_G	6072	73	41
0.974065479056	ILMN_2068499	GSM381611	5008	6	42
0.973947697886	ILMN_1679060	GSM381625	5008	6	43
0.973182698716	208286_x_at	GSM378838	6164	16	44
0.973128795846	ILMN_2068499	GSM381621	5008	6	45
0.972659840851	ILMN_2068499	GSM381615	5008	6	46
0.972251774722	214532_x_at	GSM257522	6161	16	47
0.971950192606	8178470	H9_c8_reset_3	6429	46	48
0.971597693253	214532_x_at	GSM579893	6056	16	49
0.971580113947	208286_x_at	GSM462814	5028	16	50
0.971576911641	ILMN_1705546	GSM381619	5008	6	51
0.971545880268	ILMN_2068499	GSM381606	5008	6	52
0.971160818181	A_24_P214841	GSM520685	6444	119	53
0.971012519256	208286_x_at	GSM310861	5027	16	54
0.969973055973	214532_x_at	GSM574082	5025	16	55
0.969848860849	208286_x_at	GSM378831	5013	16	56
0.969622196447	ILMN_2068499	GSM381610	5008	6	57
0.969415043852	ILMN_2068499	GSM381614	5008	6	58
0.968712536994	214532_x_at	GSM551200	6242	16	59
0.968529731658	ILMN_1705546	GSM381627	5008	6	60
0.968343910121	8124889	GSM1470876	6542	46	61
0.96817371193	ILMN_1679060	7911763028_H	6557	73	62
0.967463167094	214532_x_at	GSM378833	5013	16	63
0.967097326253	214532_x_at	GSM656449	5041	16	64
0.966393293021	A_24_P214841	GSM520715	6444	119	65
0.965662531937	8124889	GSM1323612	6447	46	66
0.964407656734	208286_x_at	GSM347925	5033	16	67
0.963864108413	8124889	GSM607080	6008	46	68
0.963312090123	214532_x_at	GSM378814	6163	16	69
0.963264456229	210905_x_at	GSM378823	6163	16	70
0.963263009957	ILMN_1679060	GSM381605	5008	6	71
0.963227925769	210905_x_at	GSM347925	5033	16	72
0.963136081512	ILMN_1705546	5445316044_J	5042	73	73
0.962976981848	8124889	GSM531022	6049	46	74
0.96290868827	210905_x_at	GSM378825	5013	16	75
0.962450049455	ILMN_1705546	GSM381615	5008	6	76
0.962321849433	8178470	GSM628197	5016	46	77
0.962275386133	8179719	Ad_iPS1_3	6429	46	78
0.961365248573	ILMN_1705546	GSM381618	5008	6	79
0.96132936638	ILMN_1705546	GSM381614	5008	6	80
0.961297851957	210905_x_at	GSM551196	6242	16	81
0.961015590428	208286_x_at	GSM449729	6166	16	82
0.960779953479	8178470	GSM1060533	6157	46	83
0.960078338792	ILMN_1679060	4032149081_B	6705	7	84
0.959958862706	ILMN_1705546	GSM381623	5008	6	85
0.959953942241	ILMN_1705546	5991413017_A	5042	73	86
0.959499175641	ILMN_1705546	GSM381626	5008	6	87
0.9590974268	ILMN_2068499	GSM381625	5008	6	88
0.958959960306	A_23_P59138	GSM1215725	6353	120	89
0.958232344641	ILMN_1705546	GSM381607	5008	6	90
0.958186819775	ILMN_1705546	GSM381611	5008	6	91
0.958186819775	ILMN_1705546	GSM381611	5008	6	92
0.957883167189	210265_x_at	04_K1-31-2_No_439-2	6065	16	93
0.957870522751	ILMN_2068499	GSM381617	5008	6	94
0.95752499681	210905_x_at	GSM574088	5025	16	95
0.957172716801	210265_x_at	GSM462814	5028	16	96
0.956970094573	214532_x_at	GSM241165	6057	16	97
0.955915168104	208286_x_at	GSM590391	6005	16	98
0.95590388477	8179719	GSM807100	6441	46	99
0.955332907828	ILMN_1705546	GSM381621	5008	6	100
0.954994933522	A_23_P59138	GSM1151077	6356	120	101
0.9548251991	210265_x_at	GSM378827	5013	16	102
0.954790266608	ILMN_1705546	GSM381622	5008	6	103
0.954673069245	210265_x_at	GSM248211	6162	16	104
0.95445939515	A_24_P144601	GSM1110014	6247	120	105
0.953606861485	A_24_P144601	GSM1215657	6353	120	106
0.952121612718	ILMN_1705546	GSM381610	5008	6	107
0.951557951091	A_24_P144601	GSM1040174	6245	120	108
0.951316474255	ILMN_1705546	5445316039_D	5036	73	109
0.950409284094	ILMN_1705546	1911480102_B_GSM381186	5004	7	110
0.950384491227	210265_x_at	GSM656446	5041	16	111
0.949470937568	208286_x_at	GSM402717	6165	16	112
0.948666260641	ILMN_1679060	GSM381620	5008	6	113
0.947874931486	210265_x_at	GSM500994	5018	16	114
0.94755077846	208286_x_at	GSM579891	6056	16	115
0.947500973666	8179719	GSM525412	5038	46	116
0.946994435859	A_24_P144601	GSM1151077	6356	120	117
0.946245222434	208286_x_at	GSM574091	5025	16	118
0.945716878138	8124889	GSM568486	6145	46	119
0.945338543978	ILMN_1705546	GSM381625	5008	6	120
0.945144067164	ILMN_1705546	7911763028_L	6557	73	121
0.94510097148	ILMN_1705546	GSM381606	5008	6	122
0.944946568926	A_24_P144601	GSM1040219	6247	120	123
0.944792857857	A_24_P144601	GSM1215717	6353	120	124
0.943356073199	8179719	GSM540407	5023	46	125
0.940942616813	ILMN_1679060	GSM381613	5008	6	126
0.940734362708	214532_x_at	GSM637782.cel	5002	36	127
0.9384100663	210905_x_at	GSM423940	5031	16	128
0.937108499768	ILMN_2068499	GSM381605	5008	6	129
0.937108499768	ILMN_2068499	GSM381605	5008	6	130
0.936170018402	210265_x_at	GSM257522	6161	16	131
0.936126847531	8124889	UD_a_mRNA	6499	46	132
0.936009794692	ILMN_1679060	GSM381609	5008	6	133
0.933285534052	8124889	GSM628204	5016	46	134
0.933212612723	ILMN_1705546	GSM381617	5008	6	135
0.931155528475	208286_x_at	GSM738149	6007	16	136
0.930535904256	ILMN_2068499	GSM1367316	6545	73	137
0.929776095979	214532_x_at	SB3	6053	16	138
0.929566917944	ILMN_1705546	5645326030_A	5036	73	139
0.929224599164	210265_x_at	GSM367219	6051	16	140
0.928430695015	A_24_P144601	GSM1040204	6245	120	141
0.927313111129	ILMN_2068499	GSM381620	5008	6	142
0.927166576409	208286_x_at	GSM656438	5041	16	143
0.927050142467	210905_x_at	GSM656435	5041	16	144
0.92664946431	210905_x_at	GSM590403	6005	16	145
0.926470350518	208286_x_at	GSM637765.cel	5002	36	146
0.926065278124	210265_x_at	GSM574079	5025	16	147
0.919414928095	210265_x_at	GSM637778.cel	5002	36	148
0.918439142219	210265_x_at	GSM738143	6007	16	149
0.91728108167	ILMN_2068499	GSM810527	5035	73	150
0.912875102648	214532_x_at	GSM194310	6033	16	151
0.907085438166	210905_x_at	GSM194308	6033	16	152
0.907021276758	ILMN_2068499	GSM381613	5008	6	153
0.906598118719	A_24_P144601	GSM1215747	6353	120	154
0.905716289752	ILMN_1705546	AfBLy_2_d2_3	5043	66	155
0.903325471669	ILMN_2068499	GSM381609	5008	6	156
0.901608584208	210905_x_at	Neuro-Zhang-hES_pool2-HGU133_2	6047	16	157
0.899353193816	8179719	GSM628211	5016	46	158
0.899323625729	ILMN_1679060	GSM381624	5008	6	159
0.897010889192	ILMN_1705546	C2-4-4	6414	73	160
0.889235614542	8179719	GSM568492	6145	46	161
0.888860697898	210905_x_at	GSM637761.cel	5002	36	162
0.888448219602	210265_x_at	GSM310839	5027	16	163
0.886154502036	A_24_P144601	GSM1215627	6353	120	164
0.87450810034	ILMN_1705546	GSM381605	5008	6	165
0.873251420492	A_23_P59138	GSM1215695	6353	120	166
0.872442982951	ILMN_1705546	GSM381613	5008	6	167
0.870631666368	ILMN_1679060	GSM381616	5008	6	168
0.866325922242	208286_x_at	BMP4	6054	16	169
0.862698648874	8124889	GSM958227	6169	46	170
0.852898220963	ILMN_1705546	GSM381620	5008	6	171
0.851564678274	ILMN_2068499	GSM381624	5008	6	172
0.84620605889	ILMN_1705546	GSM381609	5008	6	173
0.843114086232	ILMN_1679060	1848089094_A	6182	7	174
0.816560544798	ILMN_1705546	4038250016_A	6182	7	175
0.81573652848	17040632	GSM1376247	6343	134	176
0.799370115731	ILMN_1679060	GSM810539	5035	73	177
0.797753008991	ILMN_2068499	GSM381616	5008	6	178
0.792334652792	ILMN_1679060	GSM381604	5008	6	179
0.777189614227	ILMN_2068499	GSM381604	5008	6	180
0.770736917512	ILMN_1705546	GSM381624	5008	6	181
0.755388163533	8179719	GSM726936	5022	46	182
0.75273492528	208286_x_at	GSM574061	5025	16	183
0.751806865755	17040632	GSM1533814	6748	134	184
0.751806865755	17038044	GSM1533814	6748	134	185
0.751806865755	17033265	GSM1533814	6748	134	186
0.75039325946	17027710	GSM1533820	6748	134	187
0.737232794278	ILMN_1705546	GSM381616	5008	6	188
0.734610873805	210265_x_at	GSM661354	6055	16	189
0.733363256118	A_23_P59138	GSM1215785	6353	120	190
0.721595547429	17027710	GSM1533790	6748	134	191
0.720650899377	17006568	GSM1533778	6748	134	192
0.710741169702	ILMN_1705546	GSM381604	5008	6	193
0.710523764452	214532_x_at	GSM609700_5202764005789149112904.F07	5003	41	194
0.703316737075	A_23_P59138	GSM1387831	6439	143	195
0.693855568309	8179719	GSM870542	6509	46	196
0.68841746314	223274_at	GSM1041389	6358	16	197
0.687856683604	17006568	GSM1376245	6343	134	198
0.681927169625	17006568	GSM1533808	6748	134	199
0.681534821169	17035356	GSM1533778	6748	134	200
0.681534821169	17030560	GSM1533778	6748	134	201
0.679124682614	ILMN_1679060	GSM381608	5008	6	202
0.678007703413	ILMN_1679060	GSM381612	5008	6	203
0.672233038262	17035356	GSM1533808	6748	134	204
0.672233038262	17030560	GSM1533808	6748	134	205
0.669612215948	17038044	GSM1376242	6343	134	206
0.666892986583	8124889	GSM726930	5022	46	207
0.666724276062	210265_x_at	GSM468220_S9_R1	6009	51	208
0.662384331362	17040632	GSM1533784	6748	134	209
0.662384331362	17038044	GSM1533784	6748	134	210
0.662384331362	17033265	GSM1533784	6748	134	211
0.659616889593	17030560	GSM1376250	6343	134	212
0.659150563188	210905_x_at	GSM239828	5029	16	213
0.656086239436	ILMN_2068499	GSM381608	5008	6	214
0.649811894606	ILMN_1705546	4941166010_C	6696	6	215
0.648718161521	ILMN_1679060	6235804065_K	6072	73	216
0.64499494584	17031762	AW_17	6272	134	217
0.644343807813	17034217	AW_17	6272	134	218
0.643578478285	A_23_P59138	GSM1215755	6353	120	219
0.638669092814	A_23_P59138	AR1583_02	6318	114	220
0.634335088463	A_23_P59138	GSM520667	6444	119	221
0.622605444559	208286_x_at	GSM260677	6119	16	222
0.622454444491	ILMN_2068499	GSM381612	5008	6	223
0.613728489247	17041763	AW_5	6272	134	224
0.612640460298	ILMN_1705546	GSM381612	5008	6	225
0.609655570662	223274_at	GSM366203	6329	16	226
0.605125716518	8178470	GSM771063	6098	46	227
0.603598863276	223274_at	GSM184640	6254	16	228
0.60341544405	17036467	AW_5	6272	134	229
0.597434775435	17028984	AW_11	6272	134	230
0.596348125331	ILMN_1705546	GSM381608	5008	6	231
0.595734749178	17039262	AW_11	6272	134	232
0.595124796122	8179719	GSM771063	6098	46	233
0.584130118801	ILMN_1665632	7656766006_H	6646	73	234
0.582851035157	ILMN_1705546	GSM1385339	6468	73	235
0.582067688206	A_23_P59138	GSM1398764	6820	120	236
0.578312434472	17028984	GSM1376244	6343	134	237
0.576644264773	ILMN_1705546	6235804065_H	6072	73	238
0.574566407122	ILMN_1679060	5666194007_H	6646	73	239
0.572287993325	ILMN_1679060	PAW520	6491	73	240
0.57082505626	A_32_P132563	GSM1655126	6679	119	241
0.569017006897	A_24_P349965	AR1583_06	6318	114	242
0.568176290236	214532_x_at	GSM260677	6119	16	243
0.564368781436	17041763	GSM1376242	6352	134	244
0.562035602341	ILMN_2317618	3998755170_G	6612	73	245
0.559168073489	A_23_P59138	GSM1215635	6353	120	246
0.558576159785	ILMN_1679060	7656766010_K	6646	73	247
0.558404634938	223274_at	GSM366233	6329	16	248
0.555491782869	223274_at	GSM606419	6037	16	249
0.547890223057	17027710	AW_11	6272	134	250
0.546628802012	17031762	GSM1376245	6352	134	251
0.543647227918	214532_x_at	GSM238837	6190	16	252
0.541632002178	208286_x_at	ME1	6616	16	253
0.541082270041	17017102	AW_5	6272	134	254
0.540628392969	17036467	GSM1376247	6352	134	255
0.539951418257	A_23_P59138	GSM1151107	6356	120	256
0.539040724866	ILMN_1679060	PAW488	6491	73	257
0.537740644586	208286_x_at	GSM238810	6190	16	258
0.534986990774	17034217	GSM1376250	6352	134	259
0.53453393569	223274_at	GSM1377984	6347	16	260
0.533272248421	223274_at	GSM308067	6518	16	261
0.529410353597	208286_x_at	GSM119620	6190	16	262
0.529341085433	ILMN_1665632	PAW498	6491	73	263
0.528141218686	17039262	GSM1376248	6352	134	264
0.526745563718	ILMN_1679060	9275880026_I	6418	73	265
0.525896770916	ILMN_1665632	5655508047_E	6646	73	266
0.525702593584	8178470	GSM1022386	6440	46	267
0.524599522388	ILMN_1679060	5666194004_B	6646	73	268
0.524473309429	A_23_P59138	GSM910708	6336	120	269
0.523738127579	8124889	GSM630787	5012	46	270
0.523163140513	ILMN_1665632	5645810031_F	6646	73	271
0.522128180968	ILMN_1665632	5666194008_L	6646	73	272
0.518313790334	223274_at	GSM1210392	6339	16	273
0.51386611826	ILMN_1679060	9257631056_L	6646	73	274
0.511557169233	17039262	GSM1533790	6748	134	275
0.510813405076	223274_at	Sworder_99	6644	16	276
0.507660629224	A_24_P349965	GSM1151107	6356	120	277
0.507601961427	17039262	GSM1533820	6748	134	278
0.504646082118	214532_x_at	GSM624095	6000	16	279
0.504350971533	17041763	GSM1533802	6748	134	280
0.502585075747	17028984	GSM1533820	6748	134	281
0.501678085267	8179719	GSM1199234	6359	46	282
0.500694795672	17028984	GSM1533790	6748	134	283
0.500080587638	ILMN_2317618	5935420016_I	6063	73	284
0.498385048812	A_24_P349965	GSM1151077	6356	120	285
0.496610583228	210265_x_at	GSM609732_5202764005790179113004.C02	5003	41	286
0.496602371462	ILMN_1679060	5655508004_G	6646	73	287
0.49585611562	ILMN_1665632	5655508009_K	6646	73	288
0.495510979476	214532_x_at	GSM345273	6442	16	289
0.494334736307	A_24_P349965	GSM1215646	6353	120	290
0.493679015975	208286_x_at	GSM609761_5202764005792184120204.C03	5003	41	291
0.49181552726	ILMN_1679060	9273353058_E	6460	73	292
0.491772613261	214532_x_at	GSM609820_5202764005789146112904.D04	5003	41	293
0.491620828994	208286_x_at	GSM609641_5202764005789146112904.H12	5003	41	294
0.490111646826	ILMN_1679060	9322957073_C	6418	73	295
0.490055285163	17036467	GSM1533802	6748	134	296
0.489216096061	8179719	GSM396487	6003	46	297
0.48915953241	208286_x_at	GSM609731_5202764005789146112904.F06	5003	41	298
0.48878517092	17034217	GSM1533796	6748	134	299
0.488549909089	214532_x_at	GSM609730_5202764005789149112904.D09	5003	41	300
0.488034967148	ILMN_1679060	9322957073_E	6460	73	301
0.487278168765	8178470	GSM1023032	6472	46	302
0.487033914231	208286_x_at	GSM238949	6190	16	303
0.482234749839	1894_f_at	GSM265366	6371	184	304
0.481493378813	A_23_P59138	GSM1085002	6629	119	305
0.481387760707	208286_x_at	GSM119680	6190	16	306
0.479039501697	ILMN_2317618	6898376089_B	6646	73	307
0.478620934805	ILMN_1679060	9461595026_B	6273	73	308
0.478616533995	ILMN_2317618	6898376067_G	6646	73	309
0.478552069501	ILMN_1679060	9275880026_K	6460	73	310
0.477280038671	210265_x_at	GSM609762_5202764005792185120204.C05	5003	41	311
0.475774957666	214532_x_at	050607_M12_4h_HG-U133A	6277	51	312
0.473721687293	214532_x_at	GSM241201	6332	16	313
0.473577819724	17031762	GSM1533796	6748	134	314
0.473209264554	223274_at	GSM579887	6056	16	315
0.47270036939	214532_x_at	GSM609640_5202764005789146112904.A10	5003	41	316
0.472485975183	ILMN_1665632	GSM1082832	6253	73	317
0.471480553637	8179719	GSM836201	6489	46	318
0.470872760349	8178470	GSM1180559	6203	46	319
0.469447374323	ILMN_1679060	7466516013_J	6646	73	320
0.469361841593	ILMN_1705546	GSM810545	5035	73	321
0.468979813993	210905_x_at	GSM609643_5202764005789146112904.H11	5003	41	322
0.468226395664	ILMN_1665632	GSM810533	5035	73	323
0.467905218621	208286_x_at	GSM238848	6190	16	324
0.467623674522	ILMN_2317618	8959291040_E	6485	73	325
0.466493229155	ILMN_2317618	6991010010_B	6646	73	326
0.465949066728	8124889	GSM1022366	6440	46	327
0.465742191172	ILMN_1665632	GSM810593	5035	73	328
0.46489494207	ILMN_1679060	5655508054_A	6646	73	329
0.463230018814	ILMN_1665632	7466516033_H	6646	73	330
0.46065239748	ILMN_1679060	5666194027_G	6646	73	331
0.460524105095	ILMN_2317618	6235804065_J	6072	73	332
0.459679309423	ILMN_2317618	6898376095_H	6646	73	333
0.459639722876	ILMN_2317618	5655508017_I	6646	73	334
0.45842900639	ILMN_2317618	GSM1385339	6468	73	335
0.457749291719	8124889	GSM524032	6631	46	336
0.457442159691	ILMN_1679060	9273353058_C	6418	73	337
0.454785352	210905_x_at	GSM609733_5202764005789149112904.B09	5003	41	338
0.453962493609	ILMN_1679060	6991010002_F	6646	73	339
0.45371831497	8179719	GSM1022346	6440	46	340
0.452923134244	ILMN_1679060	9257622077_G	6646	73	341
0.452794965845	ILMN_1679060	5655508048_G	6646	73	342
0.4527883656	208286_x_at	GSM425653	6473	16	343
0.452655181684	214532_x_at	M4_U133A_28_05_03	6277	51	344
0.45225683749	8178470	GSM909604	6199	46	345
0.451316949293	8178470	GSM870382	6479	46	346
0.450107336837	8178470	GSM1122002	6345	46	347
0.447866267175	8178470	GSM1022356	6440	46	348
0.447649770606	ILMN_1679060	GSM810569	5035	73	349
0.446924462552	8178470	GSM701624	6184	46	350
0.446843216136	8178470	GSM1262718	6362	46	351
0.446580563198	210265_x_at	GSM609822_5202764005792184120204.B09	5003	41	352
0.446117266928	ILMN_1665632	6991010010_J	6646	73	353
0.445550114698	214532_x_at	GSM119669	6190	16	354
0.444644373389	8178470	GSM1045529	6747	46	355
0.443694412127	ILMN_1679060	5655508017_A	6646	73	356
0.443347272747	ILMN_1679060	PAW129	6491	73	357
0.443200502832	ILMN_1665632	7466516041_I	6646	73	358
0.443114941218	ILMN_1679060	9345725131_C	6418	73	359
0.439839053172	ILMN_1679060	9252616057_H	6646	73	360
0.438497434101	214532_x_at	GSM386492	5024	16	361
0.437998518086	ILMN_1679060	9322957086_I	6418	73	362
0.437306745119	ILMN_1679060	9249896068_E	6646	73	363
0.435428450593	208286_x_at	Neuro-Zhang-d17NE_pool2-HGU133_2	6047	16	364
0.434601338036	223274_at	GSM813011	6661	16	365
0.434099968812	ILMN_1665632	7509379017_C	6646	73	366
0.433304958787	ILMN_1679060	9322957086_K	6460	73	367
0.432930759095	ILMN_1679060	7509379004_K	6646	73	368
0.432856671232	208286_x_at	GSM308044	6518	16	369
0.43273416059	210905_x_at	GSM609763_5202764005789149112904.G04	5003	41	370
0.432450498511	ILMN_1679060	GSM502128	6461	6	371
0.432096224322	ILMN_1679060	6898376057_B	6646	73	372
0.431196483863	214532_x_at	GSM362249	5029	16	373
0.431173583649	208286_x_at	GSM119650	6190	16	374
0.430260032537	ILMN_2317618	6898376057_K	6646	73	375
0.429476648284	ILMN_1665632	7509352079_D	6646	73	376
0.428093662693	ILMN_1679060	GSM517029	6001	7	377
0.42806913288	ILMN_2317618	PAW133	6491	73	378
0.427229521263	223274_at	GSM348319	6280	16	379
0.426874583604	ILMN_2317618	5645810035_D	6646	73	380
0.426400779621	210265_x_at	GSM609642_5202764005789146112904.C12	5003	41	381
0.42629686891	A_24_P144601	AR1583_10	6318	114	382
0.425787401781	ILMN_1679060	8659387164_F	6418	73	383
0.425035585336	ILMN_1679060	7509379107_B	6646	73	384
0.424375832829	ILMN_1665632	9252616055_F	6646	73	385
0.42371400449	8179719	GSM898010	6092	46	386
0.423519360804	A_24_P349965	GSM1215706	6353	120	387
0.423148731602	8124889	GSM1122008	6345	46	388
0.422568936565	ILMN_1665632	5645810035_L	6646	73	389
0.421974991289	223274_at	GSM551198	6242	16	390
